participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._round_number;participant._current_page_name;participant.ip_address;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.subsession_id;player.group_id;player.payoff;group.id_in_subsession;group.n_linked_words;group.link_word;group.linked_words;group.confidence;group.guessing;group.how_success;group.is_success;group.subsession_id;subsession.round_number;session.code;session.label;session.experimenter_name;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;50;129;0;1;;;;;;;;50;50;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;51;130;0;1;;;;;;;;51;51;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;51;130;0;1;;;;;;;;51;51;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;52;131;0;1;;;;;;;;52;52;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;52;131;0;1;;;;;;;;52;52;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;53;132;0;1;;;;;;;;53;53;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;53;132;0;1;;;;;;;;53;53;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;54;133;0;1;;;;;;;;54;54;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;54;133;0;1;;;;;;;;54;54;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;55;134;0;1;;;;;;;;55;55;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;55;134;0;1;;;;;;;;55;55;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;56;135;0;1;;;;;;;;56;56;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;56;135;0;1;;;;;;;;56;56;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;57;136;0;1;;;;;;;;57;57;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;57;136;0;1;;;;;;;;57;57;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;58;137;0;1;;;;;;;;58;58;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;58;137;0;1;;;;;;;;58;58;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;59;138;0;1;;;;;;;;59;59;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;59;138;0;1;;;;;;;;59;59;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;60;139;0;1;;;;;;;;60;60;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;60;139;0;1;;;;;;;;60;60;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;61;140;0;1;;;;;;;;61;61;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;61;140;0;1;;;;;;;;61;61;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;62;141;0;1;;;;;;;;62;62;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;62;141;0;1;;;;;;;;62;62;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;63;142;0;1;;;;;;;;63;63;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;63;142;0;1;;;;;;;;63;63;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;64;143;0;1;;;;;;;;64;64;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;64;143;0;1;;;;;;;;64;64;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;65;144;0;1;;;;;;;;65;65;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;65;144;0;1;;;;;;;;65;65;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;66;145;0;1;;;;;;;;66;66;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;66;145;0;1;;;;;;;;66;66;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;67;146;0;1;;;;;;;;67;67;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;67;146;0;1;;;;;;;;67;67;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;68;147;0;1;;;;;;;;68;68;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;68;147;0;1;;;;;;;;68;68;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;69;148;0;1;;;;;;;;69;69;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;69;148;0;1;;;;;;;;69;69;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;70;149;0;1;;;;;;;;70;70;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;70;149;0;1;;;;;;;;70;70;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;71;150;0;1;;;;;;;;71;71;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;71;150;0;1;;;;;;;;71;71;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;72;151;0;1;;;;;;;;72;72;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;72;151;0;1;;;;;;;;72;72;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;73;152;0;1;;;;;;;;73;73;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;73;152;0;1;;;;;;;;73;73;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;74;153;0;1;;;;;;;;74;74;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;74;153;0;1;;;;;;;;74;74;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;75;154;0;1;;;;;;;;75;75;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;75;154;0;1;;;;;;;;75;75;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;76;155;0;1;;;;;;;;76;76;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;76;155;0;1;;;;;;;;76;76;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;77;156;0;1;;;;;;;;77;77;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;77;156;0;1;;;;;;;;77;77;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;78;157;0;1;;;;;;;;78;78;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;78;157;0;1;;;;;;;;78;78;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;1;79;158;0;1;;;;;;;;79;79;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;2;79;158;0;1;;;;;;;;79;79;oigx6vhd;;;;;;1
1;seo2yh1a;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:07.849501+00:00;1;;;0;2;80;159;0;1;;;;;;;;80;80;oigx6vhd;;;;;;1
2;mmyh9cox;;0;97;565;codenames;14;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;80;159;0;1;;;;;;;;80;80;oigx6vhd;;;;;;1
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;1;1;0;1;2;abstract;2,16;8;2,16;2;1;1;1;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;1;1;0;1;2;abstract;2,16;8;2,16;2;1;1;1;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;2;81;0;1;2;ingredients;1,14;9;1,14;2;1;2;2;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;2;81;0;1;2;ingredients;1,14;9;1,14;2;1;2;2;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;3;82;0;1;2;stone;10,20;6;10,13;1;0;3;3;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;3;82;0;1;2;stone;10,20;6;10,13;1;0;3;3;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;4;83;0;1;2;cold;5,17;9;5,17;2;1;4;4;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;4;83;0;1;2;cold;5,17;9;5,17;2;1;4;4;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;5;84;0;1;2;mammal;3,19;10;19,3;2;1;5;5;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;5;84;0;1;2;mammal;3,19;10;19,3;2;1;5;5;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;6;85;0;1;1;bird;8;10;8;1;1;6;6;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;6;85;0;1;1;bird;8;10;8;1;1;6;6;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;7;86;0;1;2;hell;20,25;7;20,25;2;1;7;7;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;7;86;0;1;2;hell;20,25;7;20,25;2;1;7;7;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;8;87;0;1;1;tree;12;10;12;1;1;8;8;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;8;87;0;1;1;tree;12;10;12;1;1;8;8;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;9;88;0;1;1;room;6;10;6;1;1;9;9;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;9;88;0;1;1;room;6;10;6;1;1;9;9;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;10;89;0;1;NA;NA;NA;NA;NA;NA;NA;10;10;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;10;89;0;1;NA;NA;NA;NA;NA;NA;NA;10;10;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;11;90;0;1;1;insect;22;10;22;1;1;11;11;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;11;90;0;1;1;insect;22;10;22;1;1;11;11;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;12;91;0;1;;;;;;;;12;12;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;12;91;0;1;;;;;;;;12;12;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;13;92;0;1;;;;;;;;13;13;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;13;92;0;1;;;;;;;;13;13;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;14;93;0;1;;;;;;;;14;14;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;14;93;0;1;;;;;;;;14;14;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;15;94;0;1;;;;;;;;15;15;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;15;94;0;1;;;;;;;;15;15;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;16;95;0;1;;;;;;;;16;16;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;16;95;0;1;;;;;;;;16;16;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;17;96;0;1;;;;;;;;17;17;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;17;96;0;1;;;;;;;;17;17;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;18;97;0;1;;;;;;;;18;18;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;18;97;0;1;;;;;;;;18;18;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;19;98;0;1;;;;;;;;19;19;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;19;98;0;1;;;;;;;;19;19;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;20;99;0;1;;;;;;;;20;20;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;20;99;0;1;;;;;;;;20;20;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;21;100;0;1;;;;;;;;21;21;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;21;100;0;1;;;;;;;;21;21;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;22;101;0;1;;;;;;;;22;22;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;22;101;0;1;;;;;;;;22;22;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;23;102;0;1;;;;;;;;23;23;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;23;102;0;1;;;;;;;;23;23;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;24;103;0;1;;;;;;;;24;24;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;24;103;0;1;;;;;;;;24;24;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;25;104;0;1;;;;;;;;25;25;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;25;104;0;1;;;;;;;;25;25;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;26;105;0;1;;;;;;;;26;26;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;26;105;0;1;;;;;;;;26;26;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;27;106;0;1;;;;;;;;27;27;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;27;106;0;1;;;;;;;;27;27;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;28;107;0;1;;;;;;;;28;28;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;28;107;0;1;;;;;;;;28;28;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;29;108;0;1;;;;;;;;29;29;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;29;108;0;1;;;;;;;;29;29;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;30;109;0;1;;;;;;;;30;30;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;30;109;0;1;;;;;;;;30;30;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;31;110;0;1;;;;;;;;31;31;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;31;110;0;1;;;;;;;;31;31;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;32;111;0;1;;;;;;;;32;32;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;32;111;0;1;;;;;;;;32;32;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;33;112;0;1;;;;;;;;33;33;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;33;112;0;1;;;;;;;;33;33;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;34;113;0;1;;;;;;;;34;34;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;34;113;0;1;;;;;;;;34;34;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;35;114;0;1;;;;;;;;35;35;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;35;114;0;1;;;;;;;;35;35;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;36;115;0;1;;;;;;;;36;36;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;36;115;0;1;;;;;;;;36;36;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;37;116;0;1;;;;;;;;37;37;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;37;116;0;1;;;;;;;;37;37;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;38;117;0;1;;;;;;;;38;38;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;38;117;0;1;;;;;;;;38;38;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;39;118;0;1;;;;;;;;39;39;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;39;118;0;1;;;;;;;;39;39;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;40;119;0;1;;;;;;;;40;40;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;40;119;0;1;;;;;;;;40;40;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;41;120;0;1;;;;;;;;41;41;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;41;120;0;1;;;;;;;;41;41;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;42;121;0;1;;;;;;;;42;42;ozbcqm8z;;;;;;0
